"id","PY","TI","AB","AU","CT","url","KW"
"76d0b297e52b4cea8f3b8020f6f1c64f",2008,"Reaching Users Through Facebook:A Guide to Implementing Facebook Athenaeum","Facebook Athenaeum is an open source application that integrates library resources directly into the Facebook website. Facebook is one of the single most-visited websites in the world, and its popularity among college-aged students provides a unique opportunity for libraries to redefine how they interact with students. This article walks you through the deployment Facebook Athenaeum, and discusses some of the usage trends and pitfalls of deploying applications using the Facebook API.","Graham,Wayne","Code4Lib","http://journal.code4lib.org/articles/490","API;Facebook Athenaeum;Facebook;implementation"
"77293df963bf482887a2f86eae83ee1e",2018,"Alma Enumerator: Automating repetitive cataloging tasks with Python","In June 2016, the Warburg College library migrated to a new integrated library system, Alma. In the process, we lost the enumeration and chronology data for roughly 79,000 print serial item records. Re-entering all this data by hand seemed an unthinkable task. Fortunately, the information was recorded as free text in each item’s description field. By using Python, Alma’s API and much trial and error, the Wartburg College library was able to parse the serial item descriptions into enumeration and chronology data that was uploaded back into Alma. This paper discusses the design and feasibility considerations addressed in trying to solve this problem, the complications encountered during development, and the highlights and shortcomings of the collection of Python scripts that became Alma Enumerator.","Teal,Wesley","Code4Lib","https://journal.code4lib.org/articles/13947","API;Warburg;library system;Python;Alma API;Alma Enumerator"
"777a5c529e7b495aa3d1630b914d9ac3",2008,"Code4Lib: More than a journal","It is a pleasure and an honor to be able to introduce this, the second issue of Code4Lib Journal. Code4Lib is much more than a journal. It is a thriving community.","Lease Morgan,Eric","Code4Lib","http://journal.code4lib.org/articles/71","editorial"
"77c6daa9099f4be1a9aac4ef0a1730bb",2019,"SCOPE: A digital archives access interface","The Canadian Centre for Architecture (CCA) identified certain technological issues, namely extensive reference workflows and under-utilizing existing metadata, as significant barriers to access for its born-digital archives. In collaboration with Artefactual Systems, the CCA built SCOPE, a digital archives access interface. SCOPE allows for granular file- and item-level searching within and across digital archives, and lets users download access copies of the collection material directly to a local machine. SCOPE is a free, open-source tool. The beta version is available to the public, and a second phase is under-development as of Spring 2019.","Stewart,Kelly;Breitwieser,Stefana","Code4Lib","https://journal.code4lib.org/articles/14283","SCOPE;Canada;interface;searching"
"78189b51b412444786a1875d894a9c54",2016,"Measuring Library Vendor Cyber Security: Seven Easy Questions Every Librarian Can Ask","This article is based on an independent cyber security risk management audit for a public library system completed by the authors in early 2015 and based on a research paper by the same group at Clark University in 2014. We stress that while cyber security must include raising public knowledge in regard to cyber security issues and resources, and libraries are indeed the perfect place to disseminate this knowledge, librarians are also in a unique position as the gatekeepers of information services provided to the public and should conduct internal audits to ensure our content partners and IT vendors take cyber security as seriously as the library and its staff. One way to do this is through periodic reviews of existing vendor relationships. To this end, the authors created a simple grading rubric you can adopt or modify to help take this first step towards securing your library data. It is intended to be used by both technical and non-technical staff as a simple measurement of what vendor agreements currently exist and how they rank, while at the same time providing a roadmap for which security features or policy statements the library can or should require moving forward.","Caro,Alex;Markman,Chris","Code4Lib","http://journal.code4lib.org/articles/11413","security"
"786ea6e2bae64193a81cf68eac4bc569",2012,"Purposeful Development: Being Ready When Your Project Moves From ‘Hobby’ to Mission Critical","Throughout the library community examples can be found of development projects evolving into mission critical components within an organization's workflow. How these projects make that move is unique and varied, but little discussion has been had about how these projects impact their developers and the project community. What responsibilities does a developer have to ensure the long-term viability of their project? Does simply freeing the code meet those long-term responsibilities, or is there an implied commitment to provide long-term ""care and feeding"" to project communities built up over time? Code4Lib represents a group of developers consistently looking to build the next big thing, I'd like to step back and look at some of my own experiences related to the long-term impacts that come with developing successful projects and communities, and try to provide library developers food for thought as they consider their own ongoing responsibilities to their projects and user communities.","Reese,Terry","Code4Lib","http://journal.code4lib.org/articles/6393","mission critical components;long-term responsibilities"
"78d8937b535f409c94b1858eae5d5761",2019,"Consortial RightsStatements.org Implementation and Faceted Search for Reuse Rights in Digital Library Materials","The Florida Academic Library Services Cooperative (FALSC) makes available digital library hosting free-of-charge to all institutions of Florida public higher education. 21 institutions participate in the Islandora digital library platform hosted
through FALSC. Centralized digital library hosting through FALSC, or its predecessor consortium, has been available since 1994. Meanwhile, the RightsStatements.org standard, which provides a controlled vocabulary for indicating the copyright status
of digital library material, was released in 2016. After the standard was released, participating libraries expressed interest in implementing RightsStatements.org for existing digital content. During Fall 2018 and Spring 2019, FALSC implemented
RightsStatements.org values on Islandora sites. This article describes the process undertaken by FALSC, the lessons learned, and recommendations for libraries looking to implement RightsStatements.org values.","Randtke,Wilhelmina;Fischer,Randy;Lewis,Gail","Code4Lib","https://journal.code4lib.org/articles/14745","Florida;FALSC:rights management;consortium"
"79c2c7dfa7c9428f9f9e819d4a13b059",2015,"Editorial Introduction: A Brand New Year","by Terry Reese Happy New Year!  Issue 27 marks the first issue of 2015, a fresh start to a new year.  And an interesting year I think it will be, for both the Code4Lib community and the Journal; especially the Journal as we embark on our first special issue with a guest editorial committee and […]","Reese,Terry","Code4Lib","http://journal.code4lib.org/articles/10375","editorial"
"7a48fc3ac2514eca9e4fb34c067639d3",2011,"Diva.js: A Continuous Document Viewing Interface","Diva.js is a multi-page browser-based document viewer designed to present high-resolution digitized document images as a continuous, scrollable item. This article examines the current state of the art in online document display technologies, and presents a list of functional requirements the authors used to guide the creation of this new online document viewer. The authors then discuss the image processing infrastructure necessary for deploying the Diva.js viewer, and present a brief discussion of how the viewer is currently deployed in their organization.","Hankinson,Andrew;Liu,Wendy;Pugin,Laurent;Fujinaga,Ichiro","Code4Lib","http://journal.code4lib.org/articles/5418","Diva.js;document viewer;interface"
"7a7fd1ddc5ee441db0db26ec7c570e0a",2019,"Building a better book widget: Using Alma Analytics to automate new book discovery","Are we doing enough to market newly acquired book titles? Libraries purchase and subscribe to many new book titles each year, both print and electronic. However, we rely on the expectation that users will periodically search our systems to discover newly acquired titles. Static lists and displays have been traditional marketing methods for libraries, but require tedious time and effort to maintain. Without a practical solution for an academic library, East Tennessee State University developed an automated process to generate book widgets utilizing data from Alma Analytics. These widgets are now deployed in our subject guides, website, and on our digital displays. This article outlines the development and implementation of these widgets. We also discuss the challenges we encountered, such as finding image covers and custom subject tagging.","Clamon,Travis","Code4Lib","https://journal.code4lib.org/articles/14371","book widgets;Alma Analytics;tagging;East Tennessee"
"7abcbadd25ca4029b7c1636720002132",2012,"Editorial Introduction – Share Your Ideas","The Code4Lib Journal's mission is to foster community and share information. It is my hope that reading the articles in this issue will help you develop your own ideas and solutions. And that you will share your ideas with the community.","Peterson,Ron","Code4Lib","http://journal.code4lib.org/articles/7643","editorial"
"7b51e6c9f7904e2ab0b4da4c11eb1ebb",2015,"Generating Standardized Audio Technical Metadata:AES57","Long-term access to digitized audio may be heavily dependent on the quality of technical metadata captured during digitization.The AES57-2011 standard offers a standardized method of documenting fairly comprehensive technical information, but its complexity may be confusing. In an effort to lower the barrier to use, we have developed software that generates valid AES57 files for digitized audio, using output from FITS (File Information Tool Set) and a few fields of information from a tab-delimited spreadsheet.This article will describe the logic used, the fields required, the basic process, applications, and options for further development.","L. DeRidder,Jody","Code4Lib","http://journal.code4lib.org/articles/10828","audio;standard;FITS;AES57"
"7bd8083606a640acb49e81d3776a1f8e",2010,"AudioRegent: Exploiting SimpleADL and SoX for Digital Audio Delivery","AudioRegent is a command-line Python script currently being used by the University of Alabama Libraries’ Digital Services to create web-deliverable MP3s from regions within archival audio files. In conjunction with a small-footprint XML file called SimpleADL and SoX, an open-source command-line audio editor, AudioRegent batch processes archival audio files, allowing for one or many user-defined regions, particular to each audio file, to be extracted with additional audio processing in a transparent manner that leaves the archival audio file unaltered. Doing so has alleviated many of the tensions of cumbersome workflows, complicated documentation, preservation concerns, and reliance on expensive closed-source GUI audio applications.","Arora,Nitin","Code4Lib","http://journal.code4lib.org/articles/2882","AudioRegent;Python;Alabama;SimpleADL;SoXGUI"
"7c50fda16cf04a63bee8a893060cc379",2008,"Editorial Introduction -- Issue 4","Welcome to Issue 4 of the Code4Lib Journal!We are pleased to present articles covering an impressive breadth of topics. The strength of the Code4Lib Journal lies in its readers.You are not only the audience but also the authors for the articles published here.We hope the items you see in this, and future, issues inspire you to innovate and to share your discoveries with the rest of us.","Varnum,Ken","Code4Lib","http://journal.code4lib.org/articles/363","editorial"
"7c86b24dee934e7c916634710caa43e3",2019,"Improving the discoverability and web impact of open repositories: techniques and evaluation","In this contribution we experiment with a suite of repository adjustments and improvements performed on Strathprints, the University of Strathclyde, Glasgow, institutional repository powered by EPrints 3.3.13. These adjustments were designed to support improved repository web visibility and user engagement, thereby improving usage. Although the experiments were performed on EPrints it is thought that most of the adopted improvements are equally applicable to any other repository platform. Following preliminary results reported elsewhere, and using Strathprints as a case study, this paper outlines the approaches implemented, reports on comparative search traffic data and usage metrics, and delivers conclusions on the efficacy of the techniques implemented. The evaluation provides persuasive evidence that specific enhancements to technical aspects of a repository can result in significant improvements to repository visibility, resulting in a greater web impact and consequent increases in content usage. COUNTER usage grew by 33% and traffic to Strathprints from Google and Google Scholar was found to increase by 63% and 99% respectively. Other insights from the evaluation are also explored. The results are likely to positively inform the work of repository practitioners and open scientists.","Macgregor,George","Code4Lib","https://journal.code4lib.org/articles/14180","COUNTER;discoverability;Eprints;open science"
"7ce9922a836744d2af84de548bf5237d",2009,"Deciphering Journal Abbreviations with JAbbr","JAbbr is an online tool developed at Cornell University to help users decipher journal title abbreviations. This article discusses why these abbreviations are so problematic, and how traditional tools are often insufficient, and then describes the novel approach used by JAbbr. Given an abbreviation, JAbbr creates a regular expression for fuzzy matching, tests it against a list of serial titles extracted from the library catalog, and returns a list of possible matches to the user. JAbbr is available as a web site and as a web service.","Jenkins,Keith","Code4Lib","http://journal.code4lib.org/articles/1758","Jabbr;Cornell;abbreviations;fuzzy matching"
"7d9b7166b91b48138e42267c0750df50",2015,"Digital forensics on a shoestring:a case study from the University of Victoria","While much has been written on the increasing importance of digital forensics in archival workflows, most of the literature focuses on theoretical issues or establishing best practices in the abstract. Where case studies exist, most have been written from the perspective of larger organizations with well-resourced digital forensics facilities. However organizations of any size are increasingly likely to receive donations of born-digital material on outdated media, and a need exists for more modest solutions to the problem of acquiring and preserving their contents. This case study outlines the development of a small-scale digital forensics program at the University of Victoria using inexpensive components and open source software, funded by a $2000 research grant from the Canadian Association of Research Libraries (CARL).","Durno,John;Trofimchuk,Jerry","Code4Lib","http://journal.code4lib.org/articles/10279","digital forensics;CARL;Canada;best practices;Victoria"
"7e2f9e01a1d44462bad28586cde6bdd9",2008,"Generating Metadata on a Shoestring sans Programmer, with Our Good Friend, Excel (or Any Spreadsheet)","How to use Excel to generate metadata for any encoded filename or identifier for any digital object whose attributes can be expressed in an abbreviated form.","Strass,Jill","Code4Lib","http://journal.code4lib.org/articles/535","Excel;Excel macros;metadata"
"7e32099fa9c746c083173b963c67dc74",2021,"Editorial","Resuming our publication schedule","Hanson,Eric","Code4Lib","https://journal.code4lib.org/articles/15692","editorial"
"7e4569f3d74c4d739431154ee027007f",2009,"Ead McTaggart: Using VBA to Automate EAD Container List Tagging","Faced with the prospect of converting 200-page container lists to Encoded Archival Description (EAD), the author programmed a Microsoft Access® database using Visual Basic for Applications (VBA) to automatically insert the necessary EAD tags and their attributes. Some work is still required to ensure that the container list is properly formatted before importing into the database. Once formatted, the database, named Ead McTaggart, will convert a 7,000 line Microsoft Excel® container list, where each line represents a series, sub-series, or folder title, into a properly tagged EAD container list in about five minutes. As written, Ead McTaggart will handle up to six component levels, but can be modified to handle more. Although many institutions use Archivists' Toolkit or Archon for this functionality, many libraries and archives who have not implemented those tools will find that EAD McTaggert minimizes the work of converting existing container lists to EAD finding aids with a low time investment for implementation.","Miles,Randall","Code4Lib","http://journal.code4lib.org/articles/2025","EAD;VBA;tags;Archivists' Toolkit;Archon;EAD McTaggert"
"7ec3e2386a654e7abfd59804a38c6031",2016,"Need Help with Your Code? Piloting a Programming and Software Development Consultation Service","In the Spring 2016 semester, George Washington University Libraries (GW Libraries) undertook a pilot to provide programming and software development consultation services for the university community. The consultation services took the form of half hour appointments conducted by librarians with software development expertise, similar to other reference services offered by GW Libraries. The purpose of this paper is to provide an overview and assessment of the pilot project.","Wrubel,Laura;Kerchner,Daniel;Littman,Justin","Code4Lib","https://journal.code4lib.org/articles/11963","George Washington;pilot;programming"
"7ee67e7cd03b412c8a871108aefafa50",2018,"Microdata in the IR: A Low-Barrier Approach to Enhancing Discovery of Institutional Repository Materials in Google","Georgetown University Library curates a multitude of open access resources in its institutional repository and digital collections portal, DigitalGeorgetown. Over the last several years, the Library has experimented with methods for making these items increasingly visible in search engine search results. This article describes the Library’s low-barrier approach to applying Schema.org vocabulary to its DSpace institutional repository using microdata, as well as the challenges with and strategies used for assessing this work. The effects of the application of Schema.org microdata to DigitalGeorgetown on Google search results were tracked over time using three different metrics, providing new insights about its impact.","Pekala,Shayna","Code4Lib","http://journal.code4lib.org/articles/13191","Georgetown University;open access;Dspace;Schema.org;metrics;microdata"
"803fa51153a94f238ff04396b619e3a5",2008,"Mining Data from ISI Web of Science® Reports","Journal citation data is valuable as a selection tool for adding new journals as well as for discontinuing subscriptions that are no longer cost-effective. This article presents and discusses an example of data extraction from a typical ISI Web of Science report. The strategy was developed following a review of the data relationships and embedded data output format. While Perl was used in the example, the method described can be implemented with most programming/scripting languages. The example demonstrates also that citation-based studies and reports can be based on large sets of extracted data rather than the typical, small samples. The value of the data is discussed using a actual decision-making scenario.","Kraemer,Alfred","Code4Lib","http://journal.code4lib.org/articles/110","citation analysis;collection development;microsoft access;perl;web of science;ISI Web of Science;Perl;data;citation data"
"80b5054883e845da8c53aaa4daf79344",2014,"Review of DigitalSignage.com","Digital signage has been used in the commercial sector for decades.As display and networking technologies become more advanced and less expensive, it is surprisingly easy to implement a digital signage program at a minimal cost.In the fall of 2011, the University of Florida (UF), Health Sciences Center Library (HSCL) initiated the use of digital signage inside and outside its Gainesville, Florida facility.This article details UF HSCL's use and evaluation of DigitalSignage.com signage software to organize and display its digital content.","Richmond,Clifford;Daley,Matthew","Code4Lib","http://journal.code4lib.org/articles/9407","Digital signage;Florida"
"80c611db5e0a41ceb0dd9470bd06c04c",2016,"Node-Based Configuration Management Architecture for Private LOCKSS Networks","Node-based configuration management describes a services architecture for Private LOCKSS Networks that transfers administrative services onto a peer preservation node in the network. The architecture also describes techniques for enabling full redundancy of data for configuration administration utilizing the preservation protocols in LOCKSS. The goal of node-based configuration management is a horizontal administrative model where any peer node can assume administrative services with complete redundancy of configuration data across all nodes.","M. Cataldo,Tobin","Code4Lib","https://journal.code4lib.org/articles/11909","LOCKSS;architecture;redundancy;preservation protocols"
"8158638b38794749b570234b45dc8637",2007,"Facet-Based Search and Navigation With LCSH: Problems and Opportunities","Facet-based interfaces demonstrate some limitations of Library of Congress Subject Headings (LCSH), which were designed to deal with constraints that do not exist in the current computerized environment. This paper discusses some challenges for using LCSH for faceted browsing and navigation in library catalogs. Ideas are provided for improving results through system design, changes to LCSH practice, and LCSH structure.","McGrath,Kelley","Code4Lib","http://journal.code4lib.org/articles/23","LCSH;Challenges;search;facets;design"
"825c4f6279814ea4b9a9888aca44ce59",2007,"Editorial Introduction — Issue 1","This mission of the Code4Lib Journal is to cover “the intersection of libraries, technology, and the future.” We hope that this journal can be one more contribution to the developing culture of collaboration around library technology, and we welcome you to join in our experiment.","Rochkind,Jonathan","Code4Lib","http://journal.code4lib.org/articles/39","editorial"
"82b031449996477aa4d462d29b37600c",2012,"Tools for Reducing and Managing Link Rot in LibGuides","While creating content in LibGuides in quite easy, link maintenance is troublesome, and the built-in link checker offers only a partial solution. The authors describe a method of using PURLs and a third-party link checker to effectively manage links within LibGuides.","Randtke,Wilhelmina;D. Burrell,Matthew","Code4Lib","http://journal.code4lib.org/articles/7019","link rot;LibGuides;PURL"
"841ff2cdaa7e4e73a7e22afcedf51eb7",2008,"Alternative Solutions for Off-Campus Authentication","The Ohio State University Libraries created scripts to overcome the local limitations of the proxy server and to offer resource connections at the point of need.All libraries struggle to provide seamless authentication for access to paid resources, such as research databases and electronic journals. In order to obtain access to this content, the libraries must sign contracts promising to limit access to these resources to their user community.The challenge then comes in balancing the patron's need for easy access to these rich data sources from any computer and the vendors' desire to protect their assets.","Muir,James;L. Black,Elizabeth;Kilzer,Rebekah","Code4Lib","http://journal.code4lib.org/articles/73","Ohio;proxy server;authentication"
"8464ab08b8614f528df87e344ffa3520",2010,"Practical Ways to Promote and Support Collaborative Data Analysis Projects","This article is an appeal to technically-oriented library staff to initiate collaborative, bottom-up data-analysis efforts across their libraries. We discuss successful strategies used at North Carolina State University (NCSU) Libraries for initiating cross-departmental outreach for data-analysis work, as well as structuring and storing data, and disseminating findings. We present several specific examples of collaborative data-analysis projects undertaken at NCSU Libraries.","Chapman,Joyce;Lown,Cory","Code4Lib","http://journal.code4lib.org/articles/4258","data analysis;projects;collaborative;NCSU"
"84a86519ca204946801800adf137b7a2",2011,"Editorial Introduction","This Hallowe’en finds our contributors working away like (benign) madscientists, assembling and deploying their creations to bring services and information innovel ways to their patrons and staff, approaching their work with a vital sprit of inventionand discovery.","A. Olson,Tod","Code4Lib","http://journal.code4lib.org/articles/5989","editorial"
"8504bdb1d58f4fa29b0bcd078e1d126c",2016,"Digital Archaeology and/or Forensics: Working with Floppy Disks from the 1980s","While software originating from the domain of digital forensics has demonstrated utility for data recovery from contemporary storage media, it is not as effective for working with floppy disks from the 1980s. This paper details alternative strategies for recovering data from floppy disks employing software originating from the software preservation and retro computing communities. Imaging hardware, storage formats and processing workflows are also discussed.","Durno,John","Code4Lib","https://journal.code4lib.org/articles/11986","digital archeology;digital forensics"
"857cf980e8e34b73bb272c9f22fb1b5f",2011,"Using Amazon Mechanical Turk to Transcribe Historical HandwrittenDocuments","The developing “information age” is continually unraveling new ways ofdiscovering, presenting and sharing information. Most new academic material is digitallyformatted upon its creation and is thus easy to find and query. However, there remains a gooddeal of material from times prior to the “information age” that has yet to be converted todigital form. Much of this material can be found in library collections—whether academic,public or private—and thus remains available only to a limited number of locals orwilling-and-able sojourners. Using OCR technology, most typeset documents can be digitized andmade available online; and there are several projects underway to do exactly this. However,there remains little to be done for handwritten materials. Those who own collections of handwritten documents are increasingly wanting to make the content thereof available to thegeneral public. Unfortunately, traditional transcription models typically prove to beexpensive or inefficient and pdf snapshots are not searchable. We have developed a model fordigital transcription using Google Docs and Amazon's Mechanical Turk. Using this model, onecan use an online workforce to efficiently transcribe handwritten texts and perform qualitycontrol at a cost much lower than professional transcription services. To illustrate the modelwe used Amazon’s Mechanical Turk to transcribe and then proofread the Frederick Douglass Diarywhich we have made available on a public searchable wiki. The total cost of transcription andproofreading for the 72 page diary was less than $25.00 with some pages being transcribed andproofread for as little as $0.04. Our results show that using Amazon’s Mechanical Turk holdsgreat promise for providing an affordable transcription method for hand-written historical documents making them easily sharable and fully searchable.","S.I.D. Lang,Andrew;Rio-Ross,Joshua","Code4Lib","http://journal.code4lib.org/articles/6004","information age;Amazon;Mechanical Turk;gamification;OCR;hand-written historical documents;transcription"
"8597dc9175aa43b9bbd0ce3c2ec779b5",2017,"Developing an online platform for gamified library instruction","Gamification is a concept that has been catching fire for a while now in education, particularly in libraries. This article describes a pilot effort to create an online gamified platform for use in the Woodbury University Library’s information literacy course. The objectives of this project were both to increase student engagement and learning, and to serve as an opportunity for myself to further develop my web development skills. The platform was developed using the CodeIgniter web framework and consisted of several homework exercises ranging from a top-down two-dimensional library exploration game to a tutorial on cleaning up machine-generated APA citations. This article details the project’s planning and development process, the gamification concepts that helped guide the conceptualization of each exercise, reflections on the platform’s implementation in four course sections, and aspirations for the future of the project. It is hoped that this article will serve as an example of the opportunities–and challenges–that await both librarians and instructors who wish to add coding to their existing skill set.","Cowing,Jared","Code4Lib","http://journal.code4lib.org/articles/12122","gamification;Woodbury;library instruction"
"859e44ded6054538bc770a8e4fd2d47b",2016,"Editorial Introduction: New Year Resolutions","While New Year’s day came and went with very little fanfare at my house (well, if you don’t count our Star Wars marathon), I think I’d be remiss if I didn’t take the time to mark the passing of the new year, with a look ahead to the future.  And I think it is fitting, then, […]","Reese,Terry","Code4Lib","http://journal.code4lib.org/articles/11316","editorial"
"85d64fee7494430cab3361715ff5d332",2013,"Arduino-enabled Patron Interaction Counting","Using the Arduino development board (http://arduino.cc) has become avery popular way to create hardware prototypes that bridge the divide between the physicalworld and the Internet. This article outlines how to use an Arduino, some off-the-shelfelectronic parts, the Processing programming language, and Google Documents to create apush-button reference desk transaction tally device. The design: plugged into a computer atthe reference desk, staff members push the appropriate button on the device when a reference transaction occurs, and the action is instantly tallied in a Google Document. Having aphysical device on the desktop increases chances of proper collection of information since itis constantly visible and easily accessible, versus requiring staff members to click through aseries of options in a piece of software running on the PC. The data can be tabulated inGoogle Documents or any other source that processes form-based HTML data. This article coversall of the major components of creating the project: - Constructing the Arduino circuit and programming it - Creating the Google Docs form - Creating the Processing program that will listen for information from the Arduino and send it to the Google Docs form","Ribaric,Tim;Younker,Jonathan","Code4Lib","http://journal.code4lib.org/articles/8200","arduino;eference transaction;Google Docs"
"85f84e3acdf34a54ad8c5f43fc4012f9",2009,"Integrating Process Management with Archival Management Systems: Lessons Learned","The Integrated Digital Special Collections (INDI) system is a prototype of a database-driven, Web application designed to automate and manage archival workflow for large institutions and consortia. This article discusses the how the INDI project enabled the successful implementation of a process to manage large technology projects in the Harold B. Lee Library at Brigham Young University. It highlights how the scope of these technology projects is set and how the major deliverables for each project are defined. The article also talks about how the INDI system followed the process and still failed to be completed. It examines why the process itself is successful and why the INDI project failed. It further underscores the importance of process management in archival management systems.","Gordon Daines, III,J.;L. Nimer,Cory","Code4Lib","http://journal.code4lib.org/articles/1016","INDI;system;archival management system"
"863e49f826564c678cdd79683d4a0c3c",2011,"Implementing Time Travel for the Web","This article discusses the challenges and solutions discovered for implementing the Memento protocol in a variety of browser environments. It describes the design and deployment of the client technologies which have been developed: a web application that functioned as a browser, an add-on for FireFox called MementoFox, a plugin for Internet Explorer and an Android-based client application. The design and technical solutions identified during the development will be of interest to those considering implementation of a Memento based platform, especially on the client side, however the interactions are also important for building conformant server-side systems.","Sanderson,Robert;Shankar,Harihar;Ainsworth,Scott;McCown,Frank;Adams,Sam","Code4Lib","http://journal.code4lib.org/articles/4979","time travel;Amazon;recommendations;mobile application"
"876d33bc684146deb744d27bce9eef68",2012,"Modular Mobile Application Design","This article describes the development of the Minrva library app for Android phones. The decisions to build a native application with Java and use a modular design are discussed. The application includes five modules: catalog search, in-building navigation, a barcode scanning feature, and up to date notifications of circulating technology availability. A sixth module, Amazon recommendations, that is not included in the version of the app that was released is also discussed. The article also reports on the findings of two rounds of usability testing and the plans for future development of the app.","Hahn,Jim;Ryckman,Nathaniel","Code4Lib","http://journal.code4lib.org/articles/7336","Minrva;mobile application;design;usability"
"878335d852f74c5fbc23fd1f4d9476b4",2010,"Using an Agile-based Approach to Develop a Library Mobile Website","This article discusses how the UC San Diego Libraries developed and implemented a mobile website by giving a small collaborative group decision-making authority for all of the library stakeholders. The group used rapid development and testing cycles with an understanding that delivering a fast and “good enough” service was preferable over slow and seemingly perfect development.","Critchlow,Matt;Friedman,Lia;Suchy,Dan","Code4Lib","http://journal.code4lib.org/articles/4642","UC San Diego;mobile website;good enogh"
"87beca82e37141fa987ec3651b922f2e",2008,"Affinity Strings: Enterprise Data for Resource Recommendations","The University of Minnesota Libraries have created a MyLibrary portal, with databases and e-journals targeted to users, based on their affiliations. The University's enterprise authentication system provides an ""affinity string"", now used to personalize the MyLibrary portal. This affinity string automates discovery of a user's relationship to the University--describing a user's academic department and degree program or position at the University. Affinity strings also provide the Libraries with an anonymized view of resource usage, allowing data collection that respects users' privacy and lays the groundwork for automated recommendation of relevant resources based on the practices and habits of their peers.","Nackerud,Shane;Jensen,Kristi;Hanson,Cody","Code4Lib","http://journal.code4lib.org/articles/501","Minnesota;MyLibrary;portal;e-journals;affinity strings;recommendations"
"87ef3537ff884725b897e3787ba5be7e",2019,"Editorial: A modest proposal for the mitigation of impostor syndrome","Thoughts on impostor syndrome and participation in the Code4Lib community","Hanson,Eric","Code4Lib","https://journal.code4lib.org/articles/14689","editorial"
"8a249daa17964d53b69ffeb3fcb9d9ec",2008,"LibraryH3lp: A New Flexible Chat Reference System","LibraryH3lp is an integrated IM and web chat system designed specifically for Virtual Reference services in libraries. The software was designed for, and is currently used by, a night-time chat reference collaboraton between several large academic libraries. LibraryH3lp is designed for the workflow of chat reference, supporting multiple simultaneous operators and routing to queues of operators in a particular service area. It also supports web page embeddable chat 'widgets', as well as simultaneous gateways to multiple IM protocols.This article discusses the motivation for the development of the software, and provides an overview of LibraryH3lp's features and technical architecture.Parts of LibraryH3lp are available as open source. The complete application is available as a low-cost hosted service, and will eventually be available to be licensed for local hosting.","Sessoms,Pam;Sessoms,Eric","Code4Lib","http://journal.code4lib.org/articles/107","LibraryH3lp;IM;chat;virtual refference;widgets;open source"
"8b8ce1283a2145af817864ce3bdea7c1",2017,"DuEPublicA: Automated bibliometric reports based on the University Bibliography and external citation data","This paper describes a web application to generate bibliometric reports based on the University Bibliography and the Scopus citation database. Our goal is to offer an alternative to easy-to-prepare automated reports from commercial sources. These often suffer from an incomplete coverage of publication types and a difficult attribution to people, institutes and universities. Using our University Bibliography as the source to select relevant publications solves the two problems. As it is a local system, maintained and set up by the library, we can include every publication type we want. As the University Bibliography is linked to the identity management system of the university, it enables an easy selection of publications for people, institutes and the whole university. The program is designed as a web application, which collects publications from the University Bibliography, enriches them with citation data from Scopus and performs three kinds of analyses:1. A general analysis (number and type of publications, publications per year etc.), 2. A citation analysis (average citations per publication, h-index, uncitedness), and 3. An affiliation analysis (home and partner institutions) We tried to keep the code highly generic, so that the inclusion of other databases (Web of Science, IEEE) or other bibliographies is easily feasible. The application is written in Java and XML and uses XSL transformations and LaTeX to generate bibliometric reports as HTML pages and in pdf format. Warnings and alerts are automatically included if the citation analysis covers only a small fraction of the publications from the University Bibliography. In addition, we describe a small tool that helps to collect author details for an analysis.","T. Spielberg,Eike","Code4Lib","http://journal.code4lib.org/articles/12549","DuEPublicA;bibliometry;repors;Scopus;citation database;Java;XML;XSL;LaTeX"
"8b8d6a19649a44348587e59f740af71d",2019,"Editorial: Just Enough of a Shared Vision","What makes a vibrant community?A shared vision!When we live into a shared vision, we can accomplish big goals even when our motivations are not completely aligned.","Murray,Peter","Code4Lib","https://journal.code4lib.org/articles/14341","editorial"
"8c82a31292ba4a80a8c3c37847c9ffb7",2017,"Recount: Revisiting the 42nd Canadian Federal Election to Evaluate the Efficacy of Retroactive Tweet Collection","In this paper, we report the development and testing of a methodology for collecting tweets from periods beyond the Twitter API’s seven-to-nine day limitation. To accomplish this, we used Twitter’s advanced search feature to search for tweets from past the seven to nine day limit, and then used JavaScript to automatically scan the resulting webpage for tweet IDs. These IDs were then rehydrated (tweet metadata retrieved) using twarc. To examine the efficacy of this method for retrospective collection, we revisited the case study of the 42nd Canadian Federal Election. Using comparisons between the two datasets, we found that our methodology does not produce as robust results as real-time streaming, but that it might be useful as a starting point for researchers or collectors. We close by discussing the implications of these findings.","T. Pinter,Anthony;Goldman,Ben","Code4Lib","http://journal.code4lib.org/articles/12676","API;Twitter;Canada;election;JavaScript;findings"
